trial,trigger,latency,scene_category,old,behavior,subsequent_memory
346,1049,901716.5,manmade,new,correctreject,na
347,2119,909171.5,natural,old,hit,na
348,2041,910597.5,natural,new,correctreject,subsequent_remembered
349,1049,912208.5,manmade,new,correctreject,na
350,1119,913979.5,manmade,old,hit,na
351,1031,915599.5,manmade,new,falsealarm,subsequent_remembered
352,2119,918153.5,natural,old,hit,na
353,2119,919708,natural,old,hit,na
354,1049,921335,manmade,new,correctreject,na
355,1041,923207.5,manmade,new,correctreject,subsequent_remembered
356,1120,924866,manmade,old,miss,subsequent_forgotten
357,2049,927256.5,natural,new,correctreject,na
358,2040,929837,natural,new,correctreject,subsequent_forgotten
359,2049,931740.5,natural,new,correctreject,na
360,1040,933921.5,manmade,new,correctreject,subsequent_forgotten
361,1121,937324.5,manmade,old,miss,subsequent_remembered
362,2049,939084.5,natural,new,correctreject,na
363,2041,941841.5,natural,new,correctreject,subsequent_remembered
364,2111,943795,natural,old,hit,subsequent_remembered
365,1110,945540.5,manmade,old,hit,subsequent_forgotten
366,1049,948719.5,manmade,new,correctreject,na
367,1111,960099.5,manmade,old,hit,subsequent_remembered
368,2121,961420.5,natural,old,miss,subsequent_remembered
369,1119,963701,manmade,old,hit,na
370,1111,965317.5,manmade,old,hit,subsequent_remembered
371,1119,966870,manmade,old,hit,na
372,1129,968479,manmade,old,miss,na
373,2031,970782.5,natural,new,falsealarm,subsequent_remembered
374,1049,972768,manmade,new,correctreject,na
375,2111,975070.5,natural,old,hit,subsequent_remembered
376,2041,976819.5,natural,new,correctreject,subsequent_remembered
377,1129,979252.5,manmade,old,miss,na
378,2119,981131.5,natural,old,hit,na
379,2119,982967,natural,old,hit,na
380,2119,985218.5,natural,old,hit,na
381,1049,986738.5,manmade,new,correctreject,na
382,1041,988638,manmade,new,correctreject,subsequent_remembered
383,2120,990611.5,natural,old,miss,subsequent_forgotten
384,1120,992513.5,manmade,old,miss,subsequent_forgotten
385,1049,994595,manmade,new,correctreject,na
386,1119,996294,manmade,old,hit,na
387,1040,997888.5,manmade,new,correctreject,subsequent_forgotten
388,2049,1001285,natural,new,correctreject,na
389,2119,1003359.5,natural,old,hit,na
390,2040,1005343,natural,new,correctreject,subsequent_forgotten
391,1119,1007338.5,manmade,old,hit,na
392,1049,1008784,manmade,new,correctreject,na
393,1111,1011536.5,manmade,old,hit,subsequent_remembered
394,2041,1023946.5,natural,new,correctreject,subsequent_remembered
395,1049,1026701,manmade,new,correctreject,na
396,1041,1028869,manmade,new,correctreject,subsequent_remembered
397,2111,1030881,natural,old,hit,subsequent_remembered
398,1111,1032439.5,manmade,old,hit,subsequent_remembered
399,2119,1034037,natural,old,hit,na
400,2111,1035974,natural,old,hit,subsequent_remembered
