trial,trigger,latency,scene_category,old,behavior,subsequent_memory
1,1040,169965.5,manmade,new,correctreject,subsequent_forgotten
2,2049,174107,natural,new,correctreject,na
3,2041,175775,natural,new,correctreject,subsequent_remembered
4,1049,177345.5,manmade,new,correctreject,na
5,1041,179136.5,manmade,new,correctreject,subsequent_remembered
6,1049,180453,manmade,new,correctreject,na
7,1040,181699.5,manmade,new,correctreject,subsequent_forgotten
8,2049,183215,natural,new,correctreject,na
9,2041,184737,natural,new,correctreject,subsequent_remembered
10,1049,185961,manmade,new,correctreject,na
11,1031,187608.5,manmade,new,falsealarm,subsequent_remembered
12,2049,189204,natural,new,correctreject,na
13,1041,190452,manmade,new,correctreject,subsequent_remembered
14,2049,191726.5,natural,new,correctreject,na
15,1041,192975.5,manmade,new,correctreject,subsequent_remembered
16,2049,194456.5,natural,new,correctreject,na
17,1041,196015.5,manmade,new,correctreject,subsequent_remembered
18,1049,198036.5,manmade,new,correctreject,na
19,2040,199547,natural,new,correctreject,subsequent_forgotten
20,1049,200763,manmade,new,correctreject,na
21,2041,202101.5,natural,new,correctreject,subsequent_remembered
22,1049,203708.5,manmade,new,correctreject,na
23,1040,205049,manmade,new,correctreject,subsequent_forgotten
24,1049,206603.5,manmade,new,correctreject,na
25,2111,208433,natural,old,hit,subsequent_remembered
26,2041,209840,natural,new,correctreject,subsequent_remembered
27,1111,211454.5,manmade,old,hit,subsequent_remembered
28,1049,212751,manmade,new,correctreject,na
29,1111,213896,manmade,old,hit,subsequent_remembered
30,2041,215225.5,natural,new,correctreject,subsequent_remembered
31,2049,217037,natural,new,correctreject,na
32,2041,218419.5,natural,new,correctreject,subsequent_remembered
33,1121,220479,manmade,old,miss,subsequent_remembered
34,1049,222113.5,manmade,new,correctreject,na
35,2121,223590,natural,old,miss,subsequent_remembered
36,1041,225533.5,manmade,new,correctreject,subsequent_remembered
37,2111,227545,natural,old,hit,subsequent_remembered
38,1049,229454.5,manmade,new,correctreject,na
39,1121,230858,manmade,old,miss,subsequent_remembered
40,2041,232134.5,natural,new,correctreject,subsequent_remembered
41,2111,233905,natural,old,hit,subsequent_remembered
42,1049,235713,manmade,new,correctreject,na
43,1111,237250,manmade,old,hit,subsequent_remembered
44,1041,239440,manmade,new,correctreject,subsequent_remembered
45,1121,240898,manmade,old,miss,subsequent_remembered
46,1049,243078,manmade,new,correctreject,na
47,2119,244508.5,natural,old,hit,na
48,2031,245942,natural,new,falsealarm,subsequent_remembered
49,2119,247719,natural,old,hit,na
50,2111,249002.5,natural,old,hit,subsequent_remembered
51,1119,250379,manmade,old,hit,na
52,1049,251661,manmade,new,correctreject,na
53,1111,253353,manmade,old,hit,subsequent_remembered
54,2111,254906.5,natural,old,hit,subsequent_remembered
55,1111,256474.5,manmade,old,hit,subsequent_remembered
56,1041,258276,manmade,new,correctreject,subsequent_remembered
57,2119,259515,natural,old,hit,na
58,2111,261365,natural,old,hit,subsequent_remembered
59,2049,263285,natural,new,correctreject,na
60,2031,265018.5,natural,new,falsealarm,subsequent_remembered
61,1119,266881,manmade,old,hit,na
62,2049,268273.5,natural,new,correctreject,na
63,2040,269615.5,natural,new,correctreject,subsequent_forgotten
64,2119,270988,natural,old,hit,na
65,1119,272654,manmade,old,hit,na
66,2119,274056,natural,old,hit,na
67,1119,275894.5,manmade,old,hit,na
68,1049,277764,manmade,new,correctreject,na
69,1119,279050,manmade,old,hit,na
70,2111,280500,natural,old,hit,subsequent_remembered
71,2041,281894.5,natural,new,correctreject,subsequent_remembered
72,1049,283653.5,manmade,new,correctreject,na
73,1041,285252.5,manmade,new,correctreject,subsequent_remembered
74,1111,286464,manmade,old,hit,subsequent_remembered
75,1049,288044.5,manmade,new,correctreject,na
76,2041,289531,natural,new,correctreject,subsequent_remembered
77,1119,290790,manmade,old,hit,na
78,2049,292424.5,natural,new,correctreject,na
79,2041,293880,natural,new,correctreject,subsequent_remembered
80,1049,295356.5,manmade,new,correctreject,na
81,2041,297142,natural,new,correctreject,subsequent_remembered
82,1049,298795,manmade,new,correctreject,na
83,1111,300130.5,manmade,old,hit,subsequent_remembered
