trial,trigger,latency,scene_category,old,behavior,subsequent_memory
1,1040,13141,manmade,new,correctreject,subsequent_forgotten
2,2049,15299,natural,new,correctreject,na
3,1040,16456.5,manmade,new,correctreject,subsequent_forgotten
4,2049,17710,natural,new,correctreject,na
5,1040,19118,manmade,new,correctreject,subsequent_forgotten
6,2049,20630,natural,new,correctreject,na
7,1040,21718.5,manmade,new,correctreject,subsequent_forgotten
8,1049,23193,manmade,new,correctreject,na
9,2041,24822.5,natural,new,correctreject,subsequent_remembered
10,1049,25911.5,manmade,new,correctreject,na
11,1120,27073.5,manmade,old,miss,subsequent_forgotten
12,2040,28251.5,natural,new,correctreject,subsequent_forgotten
13,2049,29828,natural,new,correctreject,na
14,1041,31824.5,manmade,new,correctreject,subsequent_remembered
15,2049,33242.5,natural,new,correctreject,na
16,1040,34707,manmade,new,correctreject,subsequent_forgotten
17,1121,36048,manmade,old,miss,subsequent_remembered
18,2049,37307.5,natural,new,correctreject,na
19,2041,39417,natural,new,correctreject,subsequent_remembered
20,1049,41245.5,manmade,new,correctreject,na
21,1040,43138.5,manmade,new,correctreject,subsequent_forgotten
22,1049,44513,manmade,new,correctreject,na
23,2041,45657.5,natural,new,correctreject,subsequent_remembered
24,1111,46917,manmade,old,hit,subsequent_remembered
25,1049,48412,manmade,new,correctreject,na
26,1041,49983.5,manmade,new,correctreject,subsequent_remembered
27,2049,51335,natural,new,correctreject,na
28,1040,52369,manmade,new,correctreject,subsequent_forgotten
29,1121,53536.5,manmade,old,miss,subsequent_remembered
30,1049,54657.5,manmade,new,correctreject,na
31,1121,56086,manmade,old,miss,subsequent_remembered
32,1121,57652.5,manmade,old,miss,subsequent_remembered
33,2111,59127,natural,old,hit,subsequent_remembered
34,2041,61007.5,natural,new,correctreject,subsequent_remembered
35,2049,62603,natural,new,correctreject,na
36,1041,64146.5,manmade,new,correctreject,subsequent_remembered
37,2049,65618.5,natural,new,correctreject,na
38,1041,67569,manmade,new,correctreject,subsequent_remembered
39,2049,68746.5,natural,new,correctreject,na
40,2040,69929,natural,new,correctreject,subsequent_forgotten
41,1121,71163,manmade,old,miss,subsequent_remembered
42,2039,72601.5,natural,new,falsealarm,na
43,2111,74681,natural,old,hit,subsequent_remembered
44,2031,76098,natural,new,falsealarm,subsequent_remembered
45,2049,77639,natural,new,correctreject,na
46,1041,78985.5,manmade,new,correctreject,subsequent_remembered
47,1049,80809,manmade,new,correctreject,na
48,2041,82298,natural,new,correctreject,subsequent_remembered
49,2119,83793,natural,old,hit,na
50,2039,85221,natural,new,falsealarm,na
51,2040,87253.5,natural,new,correctreject,subsequent_forgotten
52,1121,88825,manmade,old,miss,subsequent_remembered
53,1049,90115.5,manmade,new,correctreject,na
54,1111,91395,manmade,old,hit,subsequent_remembered
55,1119,92675,manmade,old,hit,na
56,1111,93924.5,manmade,old,hit,subsequent_remembered
57,1119,95736.5,manmade,old,hit,na
58,2111,97032,natural,old,hit,subsequent_remembered
59,2041,98311.5,natural,new,correctreject,subsequent_remembered
60,2110,99591.5,natural,old,hit,subsequent_forgotten
61,1049,101214.5,manmade,new,correctreject,na
62,2041,102796.5,natural,new,correctreject,subsequent_remembered
63,2049,104230,natural,new,correctreject,na
64,1111,105965.5,manmade,old,hit,subsequent_remembered
65,2041,107327,natural,new,correctreject,subsequent_remembered
66,1119,109098.5,manmade,old,hit,na
67,1049,111033.5,manmade,new,correctreject,na
68,2041,113179,natural,new,correctreject,subsequent_remembered
69,1119,114537.5,manmade,old,hit,na
70,1119,116081.5,manmade,old,hit,na
71,1129,117977,manmade,old,miss,na
72,2120,119486,natural,old,miss,subsequent_forgotten
73,2049,120873.5,natural,new,correctreject,na
74,1111,121999.5,manmade,old,hit,subsequent_remembered
75,2121,123520,natural,old,miss,subsequent_remembered
76,1031,125240.5,manmade,new,falsealarm,subsequent_remembered
77,2049,126740.5,natural,new,correctreject,na
78,1119,129336,manmade,old,hit,na
79,2041,130821,natural,new,correctreject,subsequent_remembered
80,2049,132653.5,natural,new,correctreject,na
81,2119,134810,natural,old,hit,na
82,2119,135950.5,natural,old,hit,na
83,2111,137588.5,natural,old,hit,subsequent_remembered
84,1119,139216.5,manmade,old,hit,na
85,1041,140517,manmade,new,correctreject,subsequent_remembered
86,2111,141955.5,natural,old,hit,subsequent_remembered
87,1049,143844.5,manmade,new,correctreject,na
88,1119,145483,manmade,old,hit,na
89,1119,146931.5,manmade,old,hit,na
90,1119,148954,manmade,old,hit,na
91,2119,150536,natural,old,hit,na
92,1111,152071.5,manmade,old,hit,subsequent_remembered
93,2041,153213.5,natural,new,correctreject,subsequent_remembered
94,2049,154831,natural,new,correctreject,na
95,2111,157089,natural,old,hit,subsequent_remembered
96,1041,159310.5,manmade,new,correctreject,subsequent_remembered
97,2111,161139,natural,old,hit,subsequent_remembered
98,2129,162561.5,natural,old,miss,na
99,1039,164749.5,manmade,new,falsealarm,na
100,2121,166268,natural,old,miss,subsequent_remembered
101,1111,168863.5,manmade,old,hit,subsequent_remembered
102,1119,171065,manmade,old,hit,na
103,2111,172956,natural,old,hit,subsequent_remembered
104,2031,174613,natural,new,falsealarm,subsequent_remembered
105,1039,176860.5,manmade,new,falsealarm,na
106,2111,178713.5,natural,old,hit,subsequent_remembered
107,2119,180034.5,natural,old,hit,na
108,1041,181309,manmade,new,correctreject,subsequent_remembered
109,2049,182553.5,natural,new,correctreject,na
110,2129,184099.5,natural,old,miss,na
111,1041,185451,manmade,new,correctreject,subsequent_remembered
112,1119,187219,manmade,old,hit,na
113,2049,188579,natural,new,correctreject,na
114,1041,190002,manmade,new,correctreject,subsequent_remembered
115,2049,191686.5,natural,new,correctreject,na
116,2041,192971.5,natural,new,correctreject,subsequent_remembered
117,2049,194451,natural,new,correctreject,na
118,1111,195741,manmade,old,hit,subsequent_remembered
119,2031,197369,natural,new,falsealarm,subsequent_remembered
120,2049,199099.5,natural,new,correctreject,na
121,2041,200589.5,natural,new,correctreject,subsequent_remembered
122,2111,201797.5,natural,old,hit,subsequent_remembered
123,2049,203200,natural,new,correctreject,na
124,2119,205475.5,natural,old,hit,na
125,2041,206835,natural,new,correctreject,subsequent_remembered
126,2111,208668.5,natural,old,hit,subsequent_remembered
127,2119,210674.5,natural,old,hit,na
128,2111,212482,natural,old,hit,subsequent_remembered
129,2049,213803,natural,new,correctreject,na
130,2119,215400,natural,old,hit,na
131,2111,216823.5,natural,old,hit,subsequent_remembered
132,2041,218958.5,natural,new,correctreject,subsequent_remembered
133,1039,220386.5,manmade,new,falsealarm,na
134,1111,221999,manmade,old,hit,subsequent_remembered
135,2119,223786,natural,old,hit,na
136,1040,225419,manmade,new,correctreject,subsequent_forgotten
137,2111,226801,natural,old,hit,subsequent_remembered
138,2119,228347.5,natural,old,hit,na
139,1119,229724.5,manmade,old,hit,na
140,2049,230963.5,natural,new,correctreject,na
141,2040,232858,natural,new,correctreject,subsequent_forgotten
142,2039,234449.5,natural,new,falsealarm,na
143,1041,235924,manmade,new,correctreject,subsequent_remembered
144,1049,238105,manmade,new,correctreject,na
145,2040,239810,natural,new,correctreject,subsequent_forgotten
146,2119,241376.5,natural,old,hit,na
147,2119,242963.5,natural,old,hit,na
148,1049,244627.5,manmade,new,correctreject,na
149,2111,245871.5,natural,old,hit,subsequent_remembered
150,1031,247561,manmade,new,falsealarm,subsequent_remembered
151,1049,248912.5,manmade,new,correctreject,na
152,2119,250479,natural,old,hit,na
153,1041,251861,manmade,new,correctreject,subsequent_remembered
154,2049,253433,natural,new,correctreject,na
155,2119,255614,natural,old,hit,na
156,1119,256878.5,manmade,old,hit,na
157,1031,258424.5,manmade,new,falsealarm,subsequent_remembered
158,1049,260155,manmade,new,correctreject,na
