trial,trigger,latency,scene_category,old,behavior,subsequent_memory
1,1041,221412.5,manmade,new,correctreject,subsequent_remembered
2,2049,223231.5,natural,new,correctreject,na
3,2040,224564.5,natural,new,correctreject,subsequent_forgotten
4,2049,226122,natural,new,correctreject,na
5,1041,227394,manmade,new,correctreject,subsequent_remembered
6,1049,228931,manmade,new,correctreject,na
7,1040,230200,manmade,new,correctreject,subsequent_forgotten
8,2049,231977,natural,new,correctreject,na
9,1040,233793.5,manmade,new,correctreject,subsequent_forgotten
10,1039,235819.5,manmade,new,falsealarm,na
11,1041,237331.5,manmade,new,correctreject,subsequent_remembered
12,2039,238726.5,natural,new,falsealarm,na
13,2041,240370.5,natural,new,correctreject,subsequent_remembered
14,2049,242328.5,natural,new,correctreject,na
15,2041,243836,natural,new,correctreject,subsequent_remembered
16,1049,245386,manmade,new,correctreject,na
17,1111,247622.5,manmade,old,hit,subsequent_remembered
18,2040,250040.5,natural,new,correctreject,subsequent_forgotten
19,1049,252069.5,manmade,new,correctreject,na
20,2041,254120.5,natural,new,correctreject,subsequent_remembered
21,2049,256570.5,natural,new,correctreject,na
22,1041,258263.5,manmade,new,correctreject,subsequent_remembered
23,2110,259797.5,natural,old,hit,subsequent_forgotten
24,1049,261621.5,manmade,new,correctreject,na
25,1120,263255,manmade,old,miss,subsequent_forgotten
26,1040,265148.5,manmade,new,correctreject,subsequent_forgotten
27,1119,266987.5,manmade,old,hit,na
28,1049,269451.5,manmade,new,correctreject,na
29,1110,271179,manmade,old,hit,subsequent_forgotten
30,1030,272875,manmade,new,falsealarm,subsequent_forgotten
31,2111,275516,natural,old,hit,subsequent_remembered
32,2049,277386.5,natural,new,correctreject,na
33,1040,279461.5,manmade,new,correctreject,subsequent_forgotten
34,2120,281026.5,natural,old,miss,subsequent_forgotten
35,1049,282930,manmade,new,correctreject,na
36,2040,284503.5,natural,new,correctreject,subsequent_forgotten
37,2049,286474,natural,new,correctreject,na
38,2040,288440.5,natural,new,correctreject,subsequent_forgotten
39,2039,290853.5,natural,new,falsealarm,na
40,1040,292855,manmade,new,correctreject,subsequent_forgotten
41,1039,294815.5,manmade,new,falsealarm,na
42,1040,297111,manmade,new,correctreject,subsequent_forgotten
43,1049,298860.5,manmade,new,correctreject,na
44,1041,300485.5,manmade,new,correctreject,subsequent_remembered
45,1121,302686,manmade,old,miss,subsequent_remembered
46,1039,304774.5,manmade,new,falsealarm,na
47,2129,306408,natural,old,miss,na
48,2040,307945.5,natural,new,correctreject,subsequent_forgotten
49,1111,309506.5,manmade,old,hit,subsequent_remembered
50,2129,311136,natural,old,miss,na
51,1049,312701,manmade,new,correctreject,na
52,2041,314595.5,natural,new,correctreject,subsequent_remembered
53,2049,316058,natural,new,correctreject,na
54,1111,317730,manmade,old,hit,subsequent_remembered
55,1030,319613.5,manmade,new,falsealarm,subsequent_forgotten
56,2049,321310,natural,new,correctreject,na
57,1041,323002,manmade,new,correctreject,subsequent_remembered
58,2111,324716.5,natural,old,hit,subsequent_remembered
59,1049,326496,manmade,new,correctreject,na
60,2121,328316,natural,old,miss,subsequent_remembered
61,1119,333833.5,manmade,old,hit,na
62,2110,335864.5,natural,old,hit,subsequent_forgotten
63,2121,338050.5,natural,old,miss,subsequent_remembered
64,1121,339929.5,manmade,old,miss,subsequent_remembered
65,1030,341830,manmade,new,falsealarm,subsequent_forgotten
66,1121,343850,manmade,old,miss,subsequent_remembered
67,1039,345837.5,manmade,new,falsealarm,na
68,2119,348059.5,natural,old,hit,na
69,1041,349735,manmade,new,correctreject,subsequent_remembered
70,1119,351825,manmade,old,hit,na
71,1120,353350,manmade,old,miss,subsequent_forgotten
72,2120,355017.5,natural,old,miss,subsequent_forgotten
73,2119,356554,natural,old,hit,na
74,1049,358113,manmade,new,correctreject,na
75,1041,359631.5,manmade,new,correctreject,subsequent_remembered
76,2119,361867.5,natural,old,hit,na
77,1049,363487.5,manmade,new,correctreject,na
78,2031,365894.5,natural,new,falsealarm,subsequent_remembered
79,1121,368246,manmade,old,miss,subsequent_remembered
80,2039,370409.5,natural,new,falsealarm,na
81,2030,372253,natural,new,falsealarm,subsequent_forgotten
82,1111,374048,manmade,old,hit,subsequent_remembered
83,2049,375670,natural,new,correctreject,na
84,1030,377571.5,manmade,new,falsealarm,subsequent_forgotten
85,1129,379163,manmade,old,miss,na
86,1049,381112,manmade,new,correctreject,na
87,2040,382694,natural,new,correctreject,subsequent_forgotten
88,2111,384435.5,natural,old,hit,subsequent_remembered
89,1129,386698,manmade,old,miss,na
90,1121,389150,manmade,old,miss,subsequent_remembered
91,2119,390797.5,natural,old,hit,na
92,1039,392746.5,manmade,new,falsealarm,na
93,2041,394564.5,natural,new,correctreject,subsequent_remembered
94,1121,395998,manmade,old,miss,subsequent_remembered
95,1049,398234.5,manmade,new,correctreject,na
96,2129,399926.5,natural,old,miss,na
97,2121,401539,natural,old,miss,subsequent_remembered
98,2121,403838.5,natural,old,miss,subsequent_remembered
99,2041,405577,natural,new,correctreject,subsequent_remembered
100,1121,407267,manmade,old,miss,subsequent_remembered
101,2039,409686,natural,new,falsealarm,na
102,1119,411637.5,manmade,old,hit,na
103,2111,413493,natural,old,hit,subsequent_remembered
104,1030,414884,manmade,new,falsealarm,subsequent_forgotten
105,1049,416610.5,manmade,new,correctreject,na
106,1119,418323,manmade,old,hit,na
107,1111,420075.5,manmade,old,hit,subsequent_remembered
108,2119,421817,natural,old,hit,na
109,1119,423422,manmade,old,hit,na
110,1041,424793,manmade,new,correctreject,subsequent_remembered
111,2049,426518,natural,new,correctreject,na
112,1031,428072,manmade,new,falsealarm,subsequent_remembered
113,1111,429873,manmade,old,hit,subsequent_remembered
114,2039,431501,natural,new,falsealarm,na
115,1041,433031.5,manmade,new,correctreject,subsequent_remembered
116,1049,434922.5,manmade,new,correctreject,na
117,1111,436465.5,manmade,old,hit,subsequent_remembered
118,1119,437826.5,manmade,old,hit,na
119,1041,439331.5,manmade,new,correctreject,subsequent_remembered
120,1121,440815.5,manmade,old,miss,subsequent_remembered
121,2119,442696,natural,old,hit,na
122,2129,444002.5,natural,old,miss,na
123,2049,445864,natural,new,correctreject,na
124,1031,447493.5,manmade,new,falsealarm,subsequent_remembered
125,1121,449244,manmade,old,miss,subsequent_remembered
126,1119,450909.5,manmade,old,hit,na
127,2119,452736,natural,old,hit,na
128,1049,454316.5,manmade,new,correctreject,na
129,2031,455917,natural,new,falsealarm,subsequent_remembered
130,2049,457487.5,natural,new,correctreject,na
131,1129,459377,manmade,old,miss,na
132,1030,461179,manmade,new,falsealarm,subsequent_forgotten
133,2039,462858.5,natural,new,falsealarm,na
134,1111,464749,manmade,old,hit,subsequent_remembered
135,2041,466275.5,natural,new,correctreject,subsequent_remembered
136,1119,467777.5,manmade,old,hit,na
137,2111,469608,natural,old,hit,subsequent_remembered
138,1119,471396,manmade,old,hit,na
139,1119,472648,manmade,old,hit,na
140,1111,473822,manmade,old,hit,subsequent_remembered
141,1039,475342.5,manmade,new,falsealarm,na
142,2041,476766,natural,new,correctreject,subsequent_remembered
143,1111,478785.5,manmade,old,hit,subsequent_remembered
144,1119,480259.5,manmade,old,hit,na
145,1119,481825,manmade,old,hit,na
146,2039,483346.5,natural,new,falsealarm,na
147,2121,484696.5,natural,old,miss,subsequent_remembered
148,2119,486776,natural,old,hit,na
149,1119,488386.5,manmade,old,hit,na
150,1119,490211.5,manmade,old,hit,na
151,1119,491634.5,manmade,old,hit,na
152,2110,492821,natural,old,hit,subsequent_forgotten
153,1040,494063,manmade,new,correctreject,subsequent_forgotten
154,2049,495341,natural,new,correctreject,na
155,2041,497154,natural,new,correctreject,subsequent_remembered
156,1121,498336,manmade,old,miss,subsequent_remembered
157,1039,499897,manmade,new,falsealarm,na
158,1041,501429.5,manmade,new,correctreject,subsequent_remembered
159,1119,502859.5,manmade,old,hit,na
160,2049,504402.5,natural,new,correctreject,na
161,2040,506088.5,natural,new,correctreject,subsequent_forgotten
162,2129,507911,natural,old,miss,na
163,2119,509418,natural,old,hit,na
164,1119,510849.5,manmade,old,hit,na
165,2111,512098.5,natural,old,hit,subsequent_remembered
166,2049,513641,natural,new,correctreject,na
167,1031,515451.5,manmade,new,falsealarm,subsequent_remembered
168,2039,517224,natural,new,falsealarm,na
169,2041,519220.5,natural,new,correctreject,subsequent_remembered
170,1039,521306.5,manmade,new,falsealarm,na
171,2120,522721.5,natural,old,miss,subsequent_forgotten
172,1110,524641.5,manmade,old,hit,subsequent_forgotten
173,2111,526886.5,natural,old,hit,subsequent_remembered
174,2030,528746,natural,new,falsealarm,subsequent_forgotten
175,1111,530715,manmade,old,hit,subsequent_remembered
176,2039,532009,natural,new,falsealarm,na
177,1119,533632,manmade,old,hit,na
178,2030,535034.5,natural,new,falsealarm,subsequent_forgotten
179,1039,536652,manmade,new,falsealarm,na
180,1041,538740.5,manmade,new,correctreject,subsequent_remembered
181,1049,540218,manmade,new,correctreject,na
182,1111,541883.5,manmade,old,hit,subsequent_remembered
183,1031,543101.5,manmade,new,falsealarm,subsequent_remembered
184,2039,544596.5,natural,new,falsealarm,na
185,1119,546227.5,manmade,old,hit,na
186,1041,547956,manmade,new,correctreject,subsequent_remembered
187,2129,549271.5,natural,old,miss,na
188,2039,550480,natural,new,falsealarm,na
189,2111,552421.5,natural,old,hit,subsequent_remembered
190,2041,553936.5,natural,new,correctreject,subsequent_remembered
191,1120,555174.5,manmade,old,miss,subsequent_forgotten
192,1049,556709,manmade,new,correctreject,na
193,1111,558004.5,manmade,old,hit,subsequent_remembered
194,2030,559782,natural,new,falsealarm,subsequent_forgotten
195,2049,561676.5,natural,new,correctreject,na
196,1129,563019.5,manmade,old,miss,na
197,2119,568012.5,natural,old,hit,na
198,1119,569925,manmade,old,hit,na
199,2119,571285.5,natural,old,hit,na
200,2040,572500.5,natural,new,correctreject,subsequent_forgotten
201,2049,575003,natural,new,correctreject,na
202,2121,576223.5,natural,old,miss,subsequent_remembered
203,2119,577698,natural,old,hit,na
204,1111,579131.5,manmade,old,hit,subsequent_remembered
205,1111,580820,manmade,old,hit,subsequent_remembered
206,1041,582135.5,manmade,new,correctreject,subsequent_remembered
207,1129,583466.5,manmade,old,miss,na
