trial,trigger,latency,scene_category,old,behavior,subsequent_memory
1,1031,136789.5,manmade,new,falsealarm,subsequent_remembered
2,2039,138401.5,natural,new,falsealarm,na
3,2041,139919,natural,new,correctreject,subsequent_remembered
4,1049,141280,manmade,new,correctreject,na
5,1041,142960,manmade,new,correctreject,subsequent_remembered
6,1049,144111.5,manmade,new,correctreject,na
7,1041,145092.5,manmade,new,correctreject,subsequent_remembered
8,2049,146433.5,natural,new,correctreject,na
9,2040,147525.5,natural,new,correctreject,subsequent_forgotten
10,1049,148535,manmade,new,correctreject,na
11,1041,149938,manmade,new,correctreject,subsequent_remembered
12,2049,151144.5,natural,new,correctreject,na
13,1041,152159.5,manmade,new,correctreject,subsequent_remembered
14,2049,153209,natural,new,correctreject,na
15,1041,154279.5,manmade,new,correctreject,subsequent_remembered
16,2049,155310.5,natural,new,correctreject,na
17,1040,156443.5,manmade,new,correctreject,subsequent_forgotten
18,1049,158285,manmade,new,correctreject,na
19,2041,159555,natural,new,correctreject,subsequent_remembered
20,1049,160649,manmade,new,correctreject,na
21,2041,161828,natural,new,correctreject,subsequent_remembered
22,1049,163199.5,manmade,new,correctreject,na
23,1040,164458,manmade,new,correctreject,subsequent_forgotten
24,1049,165771.5,manmade,new,correctreject,na
25,2121,167401.5,natural,old,miss,subsequent_remembered
26,2040,168537.5,natural,new,correctreject,subsequent_forgotten
27,1111,170106,manmade,old,hit,subsequent_remembered
28,1049,171197.5,manmade,new,correctreject,na
29,1111,172235,manmade,old,hit,subsequent_remembered
30,2030,173441.5,natural,new,falsealarm,subsequent_forgotten
31,2049,175130.5,natural,new,correctreject,na
32,2030,176307.5,natural,new,falsealarm,subsequent_forgotten
33,1121,178290.5,manmade,old,miss,subsequent_remembered
34,1049,179746,manmade,new,correctreject,na
35,2111,180941,natural,old,hit,subsequent_remembered
36,1040,182967,manmade,new,correctreject,subsequent_forgotten
37,2111,184773.5,natural,old,hit,subsequent_remembered
38,1049,186514.5,manmade,new,correctreject,na
39,1110,187641,manmade,old,hit,subsequent_forgotten
40,2031,188758.5,natural,new,falsealarm,subsequent_remembered
41,2111,190344.5,natural,old,hit,subsequent_remembered
42,1049,191824.5,manmade,new,correctreject,na
43,1111,193188,manmade,old,hit,subsequent_remembered
44,1041,195127,manmade,new,correctreject,subsequent_remembered
45,1111,196416,manmade,old,hit,subsequent_remembered
46,1049,198504,manmade,new,correctreject,na
47,2119,199771,natural,old,hit,na
48,2041,201010,natural,new,correctreject,subsequent_remembered
49,2119,202573.5,natural,old,hit,na
50,2121,203712.5,natural,old,miss,subsequent_remembered
51,1119,204899,manmade,old,hit,na
52,1049,205894.5,manmade,new,correctreject,na
53,1111,207428,manmade,old,hit,subsequent_remembered
54,2121,208705,natural,old,miss,subsequent_remembered
55,1121,210057.5,manmade,old,miss,subsequent_remembered
56,1031,211660,manmade,new,falsealarm,subsequent_remembered
57,2119,212699.5,natural,old,hit,na
58,2111,214456.5,natural,old,hit,subsequent_remembered
59,2039,216197,natural,new,falsealarm,na
60,2031,217286,natural,new,falsealarm,subsequent_remembered
61,1119,218774,manmade,old,hit,na
62,2049,219951.5,natural,new,correctreject,na
63,2040,221145.5,natural,new,correctreject,subsequent_forgotten
64,2119,222236.5,natural,old,hit,na
65,1119,223621,manmade,old,hit,na
66,2119,224885,natural,old,hit,na
67,1119,226549,manmade,old,hit,na
68,1039,227624.5,manmade,new,falsealarm,na
69,1119,229120,manmade,old,hit,na
70,2121,230345,natural,old,miss,subsequent_remembered
71,2031,231673,natural,new,falsealarm,subsequent_remembered
72,1039,233315,manmade,new,falsealarm,na
73,1030,234366,manmade,new,falsealarm,subsequent_forgotten
74,1120,235408,manmade,old,miss,subsequent_forgotten
75,1039,236809,manmade,new,falsealarm,na
76,2040,237870.5,natural,new,correctreject,subsequent_forgotten
77,1129,238981.5,manmade,old,miss,na
78,2049,240442.5,natural,new,correctreject,na
79,2040,241780.5,natural,new,correctreject,subsequent_forgotten
80,1039,243248.5,manmade,new,falsealarm,na
81,2041,244842.5,natural,new,correctreject,subsequent_remembered
82,1049,246383,manmade,new,correctreject,na
83,1121,247667.5,manmade,old,miss,subsequent_remembered
84,2030,248740,natural,new,falsealarm,subsequent_forgotten
85,2049,249828,natural,new,correctreject,na
86,2119,251587.5,natural,old,hit,na
87,2030,253549,natural,new,falsealarm,subsequent_forgotten
88,1039,255530.5,manmade,new,falsealarm,na
89,1041,256957,manmade,new,correctreject,subsequent_remembered
90,1129,258011,manmade,old,miss,na
91,2049,259017.5,natural,new,correctreject,na
92,2121,260085,natural,old,miss,subsequent_remembered
93,1119,261117,manmade,old,hit,na
94,1111,262626.5,manmade,old,hit,subsequent_remembered
95,2119,263649,natural,old,hit,na
96,2119,265060,natural,old,hit,na
97,2030,266611.5,natural,new,falsealarm,subsequent_forgotten
98,2110,267970,natural,old,hit,subsequent_forgotten
99,1119,269133.5,manmade,old,hit,na
100,2110,270723,natural,old,hit,subsequent_forgotten
101,2120,273103.5,natural,old,miss,subsequent_forgotten
102,2119,274309.5,natural,old,hit,na
103,1119,275887.5,manmade,old,hit,na
104,1111,277119.5,manmade,old,hit,subsequent_remembered
105,1039,278227.5,manmade,new,falsealarm,na
106,2041,279675,natural,new,correctreject,subsequent_remembered
107,1049,280688,manmade,new,correctreject,na
108,2121,282500.5,natural,old,miss,subsequent_remembered
109,2111,283653.5,natural,old,hit,subsequent_remembered
110,1031,284786.5,manmade,new,falsealarm,subsequent_remembered
111,2039,285815.5,natural,new,falsealarm,na
112,2040,287315.5,natural,new,correctreject,subsequent_forgotten
113,2120,288950,natural,old,miss,subsequent_forgotten
114,2129,290422,natural,old,miss,na
115,1039,291929,manmade,new,falsealarm,na
116,1031,293783.5,manmade,new,falsealarm,subsequent_remembered
117,2120,295074.5,natural,old,miss,subsequent_forgotten
118,2119,296777,natural,old,hit,na
119,2111,297985,natural,old,hit,subsequent_remembered
120,1119,299950.5,manmade,old,hit,na
121,1039,300968,manmade,new,falsealarm,na
122,2030,302922,natural,new,falsealarm,subsequent_forgotten
123,1039,304285.5,manmade,new,falsealarm,na
124,1041,305481.5,manmade,new,correctreject,subsequent_remembered
125,2121,306941.5,natural,old,miss,subsequent_remembered
126,1110,308074.5,manmade,old,hit,subsequent_forgotten
127,2039,309179.5,natural,new,falsealarm,na
128,2120,310632.5,natural,old,miss,subsequent_forgotten
129,1040,312086,manmade,new,correctreject,subsequent_forgotten
130,1039,313709.5,manmade,new,falsealarm,na
131,1041,314878.5,manmade,new,correctreject,subsequent_remembered
132,1119,315982,manmade,old,hit,na
133,1039,317175,manmade,new,falsealarm,na
134,1040,318352.5,manmade,new,correctreject,subsequent_forgotten
135,1049,320126.5,manmade,new,correctreject,na
136,2041,321668.5,natural,new,correctreject,subsequent_remembered
137,1049,322772,manmade,new,correctreject,na
138,2129,324198.5,natural,old,miss,na
139,1120,325695.5,manmade,old,miss,subsequent_forgotten
140,1111,327375,manmade,old,hit,subsequent_remembered
141,1111,329145.5,manmade,old,hit,subsequent_remembered
142,2031,330533,natural,new,falsealarm,subsequent_remembered
143,2119,331576,natural,old,hit,na
144,2110,332645,natural,old,hit,subsequent_forgotten
145,2039,334368,natural,new,falsealarm,na
146,2121,335591.5,natural,old,miss,subsequent_remembered
147,2119,336981,natural,old,hit,na
148,1030,338560,manmade,new,falsealarm,subsequent_forgotten
149,1111,339707,manmade,old,hit,subsequent_remembered
150,1129,341064.5,manmade,old,miss,na
151,2129,342159.5,natural,old,miss,na
152,2111,343150,natural,old,hit,subsequent_remembered
153,1039,344733,manmade,new,falsealarm,na
154,1110,345681,manmade,old,hit,subsequent_forgotten
155,2129,346888,natural,old,miss,na
156,1041,348024,manmade,new,correctreject,subsequent_remembered
157,1119,349144.5,manmade,old,hit,na
158,1121,350570.5,manmade,old,miss,subsequent_remembered
159,2049,352385.5,natural,new,correctreject,na
160,2129,353451.5,natural,old,miss,na
161,2129,354982.5,natural,old,miss,na
162,2119,356615.5,natural,old,hit,na
163,1040,358566.5,manmade,new,correctreject,subsequent_forgotten
164,1120,360841.5,manmade,old,miss,subsequent_forgotten
165,2039,361937,natural,new,falsealarm,na
166,2111,363322.5,natural,old,hit,subsequent_remembered
167,1031,365102.5,manmade,new,falsealarm,subsequent_remembered
168,2129,366576.5,natural,old,miss,na
169,1039,368456,manmade,new,falsealarm,na
170,1040,370702,manmade,new,correctreject,subsequent_forgotten
171,2039,372866.5,natural,new,falsealarm,na
172,2040,373995.5,natural,new,correctreject,subsequent_forgotten
173,2039,375549,natural,new,falsealarm,na
174,2040,376783.5,natural,new,correctreject,subsequent_forgotten
175,1049,377944,manmade,new,correctreject,na
176,2040,379240.5,natural,new,correctreject,subsequent_forgotten
177,1129,381021.5,manmade,old,miss,na
