trial,trigger,latency,scene_category,old,behavior,subsequent_memory
1,1041,51279.5,manmade,new,correctreject,subsequent_remembered
2,2049,53422,natural,new,correctreject,na
3,2040,54630.5,natural,new,correctreject,subsequent_forgotten
4,2049,56132.5,natural,new,correctreject,na
5,1040,57190,manmade,new,correctreject,subsequent_forgotten
6,2049,58726,natural,new,correctreject,na
7,1040,60295,manmade,new,correctreject,subsequent_forgotten
8,1049,61411,manmade,new,correctreject,na
9,1040,63087.5,manmade,new,correctreject,subsequent_forgotten
10,2049,64808,natural,new,correctreject,na
11,2041,65995.5,natural,new,correctreject,subsequent_remembered
12,1049,67040,manmade,new,correctreject,na
13,1040,68043.5,manmade,new,correctreject,subsequent_forgotten
14,1049,68995.5,manmade,new,correctreject,na
15,1041,70229.5,manmade,new,correctreject,subsequent_remembered
16,2049,71752,natural,new,correctreject,na
17,1040,72713.5,manmade,new,correctreject,subsequent_forgotten
18,2049,74176.5,natural,new,correctreject,na
19,2120,75989,natural,old,miss,subsequent_forgotten
20,1041,77504.5,manmade,new,correctreject,subsequent_remembered
21,1121,79127,manmade,old,miss,subsequent_remembered
22,2049,80125.5,natural,new,correctreject,na
23,1121,81118.5,manmade,old,miss,subsequent_remembered
24,1041,82321.5,manmade,new,correctreject,subsequent_remembered
25,2049,83576,natural,new,correctreject,na
26,1041,85060.5,manmade,new,correctreject,subsequent_remembered
27,2039,86357.5,natural,new,falsealarm,na
28,1041,88142.5,manmade,new,correctreject,subsequent_remembered
29,2049,89453,natural,new,correctreject,na
30,1041,90815,manmade,new,correctreject,subsequent_remembered
31,1121,92407,manmade,old,miss,subsequent_remembered
32,1039,93595,manmade,new,falsealarm,na
33,1119,94900.5,manmade,old,hit,na
34,1111,96395.5,manmade,old,hit,subsequent_remembered
35,2129,98407.5,natural,old,miss,na
36,2031,99955.5,natural,new,falsealarm,subsequent_remembered
37,1119,101392,manmade,old,hit,na
38,1049,102728,manmade,new,correctreject,na
39,2041,104013,natural,new,correctreject,subsequent_remembered
40,1111,105928,manmade,old,hit,subsequent_remembered
41,1119,107397,manmade,old,hit,na
42,1049,108656.5,manmade,new,correctreject,na
43,2041,110387,natural,new,correctreject,subsequent_remembered
44,1111,111917.5,manmade,old,hit,subsequent_remembered
45,2039,113458.5,natural,new,falsealarm,na
46,2031,114902.5,natural,new,falsealarm,subsequent_remembered
47,2049,116013,natural,new,correctreject,na
48,1040,118127.5,manmade,new,correctreject,subsequent_forgotten
49,2049,119295,natural,new,correctreject,na
50,2041,120953.5,natural,new,correctreject,subsequent_remembered
51,2049,122172,natural,new,correctreject,na
52,1041,124179,manmade,new,correctreject,subsequent_remembered
53,2111,125228.5,natural,old,hit,subsequent_remembered
54,1039,127373.5,manmade,new,falsealarm,na
55,2111,129321,natural,old,hit,subsequent_remembered
56,1119,130931.5,manmade,old,hit,na
57,2040,132232,natural,new,correctreject,subsequent_forgotten
58,2049,133563,natural,new,correctreject,na
59,2041,135453.5,natural,new,correctreject,subsequent_remembered
60,2110,137064.5,natural,old,hit,subsequent_forgotten
61,1111,138442,manmade,old,hit,subsequent_remembered
62,1111,139711.5,manmade,old,hit,subsequent_remembered
63,1049,140914.5,manmade,new,correctreject,na
64,2041,142061.5,natural,new,correctreject,subsequent_remembered
65,2119,143643,natural,old,hit,na
66,1111,144913,manmade,old,hit,subsequent_remembered
67,1049,146576.5,manmade,new,correctreject,na
68,1119,148174,manmade,old,hit,na
69,1121,149633,manmade,old,miss,subsequent_remembered
70,2111,150708,natural,old,hit,subsequent_remembered
71,2110,152220,natural,old,hit,subsequent_forgotten
72,1119,153708,manmade,old,hit,na
73,1031,154932,manmade,new,falsealarm,subsequent_remembered
74,2111,156877,natural,old,hit,subsequent_remembered
