trial,trigger,latency,scene_category,old,behavior,subsequent_memory
1,1041,157796,manmade,new,correctreject,subsequent_remembered
2,2049,159753.5,natural,new,correctreject,na
3,2041,161221,natural,new,correctreject,subsequent_remembered
4,1049,162569.5,manmade,new,correctreject,na
5,1041,164234.5,manmade,new,correctreject,subsequent_remembered
6,1049,165551,manmade,new,correctreject,na
7,1040,166792.5,manmade,new,correctreject,subsequent_forgotten
8,2049,168342.5,natural,new,correctreject,na
9,2041,169680.5,natural,new,correctreject,subsequent_remembered
10,1049,170858.5,manmade,new,correctreject,na
11,1041,172460,manmade,new,correctreject,subsequent_remembered
12,2049,173953.5,natural,new,correctreject,na
13,1041,175165.5,manmade,new,correctreject,subsequent_remembered
14,2049,176389,natural,new,correctreject,na
15,1041,177638,manmade,new,correctreject,subsequent_remembered
16,2039,178842,natural,new,falsealarm,na
17,1041,180247.5,manmade,new,correctreject,subsequent_remembered
18,1049,182278.5,manmade,new,correctreject,na
19,2041,183743.5,natural,new,correctreject,subsequent_remembered
20,1049,184970,manmade,new,correctreject,na
21,2041,186374.5,natural,new,correctreject,subsequent_remembered
22,1049,187930,manmade,new,correctreject,na
23,1040,189326.5,manmade,new,correctreject,subsequent_forgotten
24,1049,190681.5,manmade,new,correctreject,na
25,2111,192455,natural,old,hit,subsequent_remembered
26,2041,193703,natural,new,correctreject,subsequent_remembered
27,1111,195312.5,manmade,old,hit,subsequent_remembered
28,1049,196813.5,manmade,new,correctreject,na
29,1111,198153,manmade,old,hit,subsequent_remembered
30,2041,199441.5,natural,new,correctreject,subsequent_remembered
31,2049,201212,natural,new,correctreject,na
32,2031,202584,natural,new,falsealarm,subsequent_remembered
33,1121,204624,manmade,old,miss,subsequent_remembered
34,1049,206289.5,manmade,new,correctreject,na
35,2111,208011.5,natural,old,hit,subsequent_remembered
36,1041,210211,manmade,new,correctreject,subsequent_remembered
37,2111,212540.5,natural,old,hit,subsequent_remembered
38,1039,214440,manmade,new,falsealarm,na
39,1111,215853.5,manmade,old,hit,subsequent_remembered
40,2031,217119.5,natural,new,falsealarm,subsequent_remembered
41,2111,218849.5,natural,old,hit,subsequent_remembered
42,1049,220379.5,manmade,new,correctreject,na
43,1111,221855.5,manmade,old,hit,subsequent_remembered
44,1041,224147.5,manmade,new,correctreject,subsequent_remembered
45,1121,225621.5,manmade,old,miss,subsequent_remembered
46,1049,227936,manmade,new,correctreject,na
47,2119,229498.5,natural,old,hit,na
48,2041,230865,natural,new,correctreject,subsequent_remembered
49,2119,232565.5,natural,old,hit,na
50,2111,233864.5,natural,old,hit,subsequent_remembered
51,1119,235327.5,manmade,old,hit,na
52,1039,236385,manmade,new,falsealarm,na
53,1111,238149,manmade,old,hit,subsequent_remembered
54,2111,239558.5,natural,old,hit,subsequent_remembered
55,1111,240998.5,manmade,old,hit,subsequent_remembered
56,1041,242590,manmade,new,correctreject,subsequent_remembered
57,2119,243875.5,natural,old,hit,na
58,2111,245683.5,natural,old,hit,subsequent_remembered
59,2049,247721.5,natural,new,correctreject,na
60,2031,249041,natural,new,falsealarm,subsequent_remembered
61,1119,250826.5,manmade,old,hit,na
62,2049,252091,natural,new,correctreject,na
63,2041,253438,natural,new,correctreject,subsequent_remembered
64,2119,254697.5,natural,old,hit,na
65,1119,256149.5,manmade,old,hit,na
66,2119,257583,natural,old,hit,na
67,1119,259455,manmade,old,hit,na
68,1049,260767,manmade,new,correctreject,na
69,1119,262084,manmade,old,hit,na
70,2111,263390,natural,old,hit,subsequent_remembered
71,2041,264785,natural,new,correctreject,subsequent_remembered
72,1049,266713,manmade,new,correctreject,na
73,1041,267995.5,manmade,new,correctreject,subsequent_remembered
74,1111,269375,manmade,old,hit,subsequent_remembered
75,1049,270935,manmade,new,correctreject,na
76,2041,272574.5,natural,new,correctreject,subsequent_remembered
77,1119,273732,manmade,old,hit,na
78,2039,275218.5,natural,new,falsealarm,na
79,2031,276675,natural,new,falsealarm,subsequent_remembered
80,1039,278580,manmade,new,falsealarm,na
81,2040,280545,natural,new,correctreject,subsequent_forgotten
82,1039,282366.5,manmade,new,falsealarm,na
83,1111,284060.5,manmade,old,hit,subsequent_remembered
84,2040,285563.5,natural,new,correctreject,subsequent_forgotten
85,2049,286994.5,natural,new,correctreject,na
86,2119,288863,natural,old,hit,na
87,2031,290930.5,natural,new,falsealarm,subsequent_remembered
88,1039,293025,manmade,new,falsealarm,na
89,1031,294702,manmade,new,falsealarm,subsequent_remembered
90,1119,296187,manmade,old,hit,na
91,2049,297361.5,natural,new,correctreject,na
92,2111,298818.5,natural,old,hit,subsequent_remembered
93,1119,300288.5,manmade,old,hit,na
94,1111,301934,manmade,old,hit,subsequent_remembered
95,2119,303263.5,natural,old,hit,na
96,2119,304760.5,natural,old,hit,na
97,2031,306404.5,natural,new,falsealarm,subsequent_remembered
98,2111,307835,natural,old,hit,subsequent_remembered
99,1119,309484.5,manmade,old,hit,na
100,2111,311248.5,natural,old,hit,subsequent_remembered
101,2111,313788,natural,old,hit,subsequent_remembered
102,2119,315198.5,natural,old,hit,na
103,1119,316889,manmade,old,hit,na
104,1111,318198,manmade,old,hit,subsequent_remembered
105,1049,319347,manmade,new,correctreject,na
106,2031,321025,natural,new,falsealarm,subsequent_remembered
107,1049,322089,manmade,new,correctreject,na
108,2121,324275.5,natural,old,miss,subsequent_remembered
109,2111,325745.5,natural,old,hit,subsequent_remembered
110,1040,327011.5,manmade,new,correctreject,subsequent_forgotten
111,2039,328461,natural,new,falsealarm,na
112,2041,330252.5,natural,new,correctreject,subsequent_remembered
113,2111,332245,natural,old,hit,subsequent_remembered
114,2119,333917,natural,old,hit,na
115,1049,335640.5,manmade,new,correctreject,na
116,1041,337714.5,manmade,new,correctreject,subsequent_remembered
117,2111,339131,natural,old,hit,subsequent_remembered
118,2119,340925.5,natural,old,hit,na
119,2121,342428,natural,old,miss,subsequent_remembered
120,1119,345090,manmade,old,hit,na
121,1049,346128,manmade,new,correctreject,na
122,2031,348348,natural,new,falsealarm,subsequent_remembered
123,1049,349992,manmade,new,correctreject,na
124,1041,351598.5,manmade,new,correctreject,subsequent_remembered
125,2110,353248,natural,old,hit,subsequent_forgotten
126,1121,354554.5,manmade,old,miss,subsequent_remembered
127,2049,355838.5,natural,new,correctreject,na
128,2111,357839.5,natural,old,hit,subsequent_remembered
129,1041,359477.5,manmade,new,correctreject,subsequent_remembered
130,1049,361300.5,manmade,new,correctreject,na
131,1040,362643.5,manmade,new,correctreject,subsequent_forgotten
132,1119,363961,manmade,old,hit,na
133,1049,365396,manmade,new,correctreject,na
134,1031,366757.5,manmade,new,falsealarm,subsequent_remembered
135,1049,368808,manmade,new,correctreject,na
136,2041,370575.5,natural,new,correctreject,subsequent_remembered
137,1049,371946,manmade,new,correctreject,na
138,2119,373545.5,natural,old,hit,na
139,1111,375175.5,manmade,old,hit,subsequent_remembered
140,1111,377280.5,manmade,old,hit,subsequent_remembered
141,1121,379301.5,manmade,old,miss,subsequent_remembered
142,2031,381022,natural,new,falsealarm,subsequent_remembered
143,2119,382628.5,natural,old,hit,na
144,2111,383902,natural,old,hit,subsequent_remembered
145,2039,385876,natural,new,falsealarm,na
146,2111,387258,natural,old,hit,subsequent_remembered
147,2119,388817,natural,old,hit,na
148,1040,390493,manmade,new,correctreject,subsequent_forgotten
149,1111,391757,manmade,old,hit,subsequent_remembered
150,1119,393672.5,manmade,old,hit,na
151,2119,395070.5,natural,old,hit,na
152,2111,396291.5,natural,old,hit,subsequent_remembered
153,1049,398099,manmade,new,correctreject,na
154,1111,399338.5,manmade,old,hit,subsequent_remembered
155,2119,401143.5,natural,old,hit,na
156,1031,402413,manmade,new,falsealarm,subsequent_remembered
157,1119,403754.5,manmade,old,hit,na
158,1111,405293,manmade,old,hit,subsequent_remembered
159,2049,407226,natural,new,correctreject,na
160,2119,408425,natural,old,hit,na
161,2119,410068.5,natural,old,hit,na
162,2119,411716.5,natural,old,hit,na
163,1041,413560,manmade,new,correctreject,subsequent_remembered
164,1121,415665.5,manmade,old,miss,subsequent_remembered
165,2099,416933,natural,new,na,na
166,2111,423702.5,natural,old,hit,subsequent_remembered
167,1031,425533,manmade,new,falsealarm,subsequent_remembered
168,2119,427201.5,natural,old,hit,na
169,1049,429188.5,manmade,new,correctreject,na
170,1031,431363,manmade,new,falsealarm,subsequent_remembered
171,2049,433512.5,natural,new,correctreject,na
172,2041,434799.5,natural,new,correctreject,subsequent_remembered
173,2049,436533,natural,new,correctreject,na
174,2041,438028,natural,new,correctreject,subsequent_remembered
175,1049,439282,manmade,new,correctreject,na
176,2041,440629,natural,new,correctreject,subsequent_remembered
177,1119,442517.5,manmade,old,hit,na
178,1049,444100,manmade,new,correctreject,na
179,1041,446266,manmade,new,correctreject,subsequent_remembered
180,1111,448372,manmade,old,hit,subsequent_remembered
181,2049,449656.5,natural,new,correctreject,na
182,2119,451166.5,natural,old,hit,na
183,1111,452349,manmade,old,hit,subsequent_remembered
184,2041,453716.5,natural,new,correctreject,subsequent_remembered
185,2129,455034.5,natural,old,miss,na
186,2049,456696.5,natural,new,correctreject,na
187,2041,458161.5,natural,new,correctreject,subsequent_remembered
188,1049,459444,manmade,new,correctreject,na
