trial,trigger,latency,scene_category,old,behavior,subsequent_memory
475,2039,906787.5,natural,new,falsealarm,na
476,2111,908466.5,natural,old,hit,subsequent_remembered
477,1111,909705.5,manmade,old,hit,subsequent_remembered
478,2119,911620.5,natural,old,hit,na
479,1041,913647.5,manmade,new,correctreject,subsequent_remembered
480,2111,916279,natural,old,hit,subsequent_remembered
481,2111,919811.5,natural,old,hit,subsequent_remembered
482,2049,921470,natural,new,correctreject,na
483,2031,922944.5,natural,new,falsealarm,subsequent_remembered
484,2111,926149.5,natural,old,hit,subsequent_remembered
485,2049,927401,natural,new,correctreject,na
486,2111,928775.5,natural,old,hit,subsequent_remembered
487,2111,930076,natural,old,hit,subsequent_remembered
488,1119,932006,manmade,old,hit,na
489,1111,934049,manmade,old,hit,subsequent_remembered
490,1111,936455,manmade,old,hit,subsequent_remembered
491,2041,937868,natural,new,correctreject,subsequent_remembered
492,2049,939132.5,natural,new,correctreject,na
493,2031,940771,natural,new,falsealarm,subsequent_remembered
494,2039,944692.5,natural,new,falsealarm,na
495,1111,946182,manmade,old,hit,subsequent_remembered
496,2041,947451.5,natural,new,correctreject,subsequent_remembered
497,2049,949735.5,natural,new,correctreject,na
498,1031,951445,manmade,new,falsealarm,subsequent_remembered
499,2121,953096,natural,old,miss,subsequent_remembered
500,1049,958996,manmade,new,correctreject,na
501,1031,962284.5,manmade,new,falsealarm,subsequent_remembered
502,2049,963655,natural,new,correctreject,na
503,2121,966255.5,natural,old,miss,subsequent_remembered
504,1031,968273,manmade,new,falsealarm,subsequent_remembered
505,2119,970434,natural,old,hit,na
506,1111,971728.5,manmade,old,hit,subsequent_remembered
507,2111,973213,natural,old,hit,subsequent_remembered
508,1119,974851.5,manmade,old,hit,na
509,2049,976331,natural,new,correctreject,na
510,1041,977820.5,manmade,new,correctreject,subsequent_remembered
511,2119,981006,natural,old,hit,na
512,2111,982326,natural,old,hit,subsequent_remembered
513,1049,984061.5,manmade,new,correctreject,na
514,2119,985407.5,natural,old,hit,na
515,1119,986682.5,manmade,old,hit,na
516,2041,987865,natural,new,correctreject,subsequent_remembered
517,2049,989733.5,natural,new,correctreject,na
518,2041,991182.5,natural,new,correctreject,subsequent_remembered
519,2119,993322.5,natural,old,hit,na
520,1121,994774,manmade,old,miss,subsequent_remembered
521,1049,996880.5,manmade,new,correctreject,na
522,2119,998406,natural,old,hit,na
523,1041,999706.5,manmade,new,correctreject,subsequent_remembered
524,2119,1001805.5,natural,old,hit,na
525,1111,1003213.5,manmade,old,hit,subsequent_remembered
526,1111,1005829.5,manmade,old,hit,subsequent_remembered
527,2049,1008886,natural,new,correctreject,na
528,1119,1010063.5,manmade,old,hit,na
529,2041,1011717,natural,new,correctreject,subsequent_remembered
530,1119,1015218.5,manmade,old,hit,na
531,2119,1017031,natural,old,hit,na
532,1110,1018137,manmade,old,hit,subsequent_forgotten
533,1119,1019647,manmade,old,hit,na
534,2111,1021670,natural,old,hit,subsequent_remembered
535,2049,1022964.5,natural,new,correctreject,na
536,2119,1025975.5,natural,old,hit,na
537,1041,1027536,manmade,new,correctreject,subsequent_remembered
538,1039,1028913.5,manmade,new,falsealarm,na
539,1111,1030572,manmade,old,hit,subsequent_remembered
540,2119,1032256.5,natural,old,hit,na
541,1119,1033546.5,manmade,old,hit,na
542,1111,1035241,manmade,old,hit,subsequent_remembered
543,2041,1036987,natural,new,correctreject,subsequent_remembered
544,1049,1038225.5,manmade,new,correctreject,na
545,2111,1039930.5,natural,old,hit,subsequent_remembered
546,1041,1041154,manmade,new,correctreject,subsequent_remembered
547,1111,1042807.5,manmade,old,hit,subsequent_remembered
548,2039,1045208.5,natural,new,falsealarm,na
549,1119,1050401.5,manmade,old,hit,na
550,1119,1051628.5,manmade,old,hit,na
551,2111,1052826.5,natural,old,hit,subsequent_remembered
552,1119,1054649,manmade,old,hit,na
553,2111,1056410,natural,old,hit,subsequent_remembered
554,2111,1057634,natural,old,hit,subsequent_remembered
555,1041,1059553.5,manmade,new,correctreject,subsequent_remembered
556,1129,1061058.5,manmade,old,miss,na
557,2049,1062625.5,natural,new,correctreject,na
558,1111,1064419,manmade,old,hit,subsequent_remembered
559,2119,1065830,natural,old,hit,na
560,2041,1067074,natural,new,correctreject,subsequent_remembered
561,2119,1068733,natural,old,hit,na
562,1039,1070704,manmade,new,falsealarm,na
563,1041,1072455,manmade,new,correctreject,subsequent_remembered
564,1039,1074533.5,manmade,new,falsealarm,na
565,1041,1076228,manmade,new,correctreject,subsequent_remembered
566,1119,1078242.5,manmade,old,hit,na
567,2049,1079499,natural,new,correctreject,na
568,2041,1082806.5,natural,new,correctreject,subsequent_remembered
569,1039,1084676.5,manmade,new,falsealarm,na
570,2119,1086333.5,natural,old,hit,na
571,1111,1087537,manmade,old,hit,subsequent_remembered
