trial,trigger,latency,scene_category,old,behavior,subsequent_memory
1,2040,114210,natural,new,correctreject,subsequent_forgotten
2,1049,115218.5,manmade,new,correctreject,na
3,2040,116462,natural,new,correctreject,subsequent_forgotten
4,1049,117978,manmade,new,correctreject,na
5,1041,119072,manmade,new,correctreject,subsequent_remembered
6,1049,120339,manmade,new,correctreject,na
7,1041,121760.5,manmade,new,correctreject,subsequent_remembered
8,1049,122791.5,manmade,new,correctreject,na
9,1041,124129,manmade,new,correctreject,subsequent_remembered
10,1049,125094.5,manmade,new,correctreject,na
11,2040,126331.5,natural,new,correctreject,subsequent_forgotten
12,1049,127582,manmade,new,correctreject,na
13,2121,128487.5,natural,old,miss,subsequent_remembered
14,1040,130146.5,manmade,new,correctreject,subsequent_forgotten
15,2049,131702,natural,new,correctreject,na
16,1040,133173,manmade,new,correctreject,subsequent_forgotten
17,1111,134665.5,manmade,old,hit,subsequent_remembered
18,2049,135877.5,natural,new,correctreject,na
19,2041,136872,natural,new,correctreject,subsequent_remembered
20,1049,138024,manmade,new,correctreject,na
21,1111,139484.5,manmade,old,hit,subsequent_remembered
22,1041,141298.5,manmade,new,correctreject,subsequent_remembered
23,2049,142258.5,natural,new,correctreject,na
24,1121,143699.5,manmade,old,miss,subsequent_remembered
25,1040,144642,manmade,new,correctreject,subsequent_forgotten
26,2049,146165,natural,new,correctreject,na
27,2040,147331.5,natural,new,correctreject,subsequent_forgotten
28,2049,148257,natural,new,correctreject,na
29,1040,149830,manmade,new,correctreject,subsequent_forgotten
30,1049,150839.5,manmade,new,correctreject,na
31,2041,151838.5,natural,new,correctreject,subsequent_remembered
32,1121,153002,manmade,old,miss,subsequent_remembered
33,1111,154087,manmade,old,hit,subsequent_remembered
34,2039,155472.5,natural,new,falsealarm,na
35,2120,156946.5,natural,old,miss,subsequent_forgotten
36,2041,158837,natural,new,correctreject,subsequent_remembered
37,2119,160743.5,natural,old,hit,na
38,2049,162236.5,natural,new,correctreject,na
39,2121,163321,natural,old,miss,subsequent_remembered
40,2040,165226,natural,new,correctreject,subsequent_forgotten
41,2049,166381.5,natural,new,correctreject,na
42,2040,167496.5,natural,new,correctreject,subsequent_forgotten
43,1049,168888,manmade,new,correctreject,na
44,1041,169798,manmade,new,correctreject,subsequent_remembered
45,2049,170819.5,natural,new,correctreject,na
46,2041,171823.5,natural,new,correctreject,subsequent_remembered
47,2049,172827.5,natural,new,correctreject,na
48,2041,174298.5,natural,new,correctreject,subsequent_remembered
49,1049,175491,manmade,new,correctreject,na
50,1040,177114.5,manmade,new,correctreject,subsequent_forgotten
51,2121,178250.5,natural,old,miss,subsequent_remembered
52,2111,179953.5,natural,old,hit,subsequent_remembered
53,2049,181501.5,natural,new,correctreject,na
54,2040,182838.5,natural,new,correctreject,subsequent_forgotten
55,2111,183871,natural,old,hit,subsequent_remembered
56,1119,185213.5,manmade,old,hit,na
57,2049,186534.5,natural,new,correctreject,na
58,2041,187695,natural,new,correctreject,subsequent_remembered
59,1119,188737.5,manmade,old,hit,na
60,1111,189828,manmade,old,hit,subsequent_remembered
61,2119,191031,natural,old,hit,na
62,1049,192202.5,manmade,new,correctreject,na
63,1121,193254,manmade,old,miss,subsequent_remembered
64,2121,194342,natural,old,miss,subsequent_remembered
65,2041,195391.5,natural,new,correctreject,subsequent_remembered
66,2049,196991.5,natural,new,correctreject,na
67,1120,198141,manmade,old,miss,subsequent_forgotten
68,2041,199852,natural,new,correctreject,subsequent_remembered
69,1049,200943.5,manmade,new,correctreject,na
70,1041,202549,manmade,new,correctreject,subsequent_remembered
71,1119,203935.5,manmade,old,hit,na
72,2049,204938,natural,new,correctreject,na
73,1040,206411,manmade,new,correctreject,subsequent_forgotten
74,2111,207369,natural,old,hit,subsequent_remembered
