trial,trigger,latency,scene_category,old,behavior,subsequent_memory
1,1031,163467,manmade,new,falsealarm,subsequent_remembered
2,2049,165455.5,natural,new,correctreject,na
3,2040,166783.5,natural,new,correctreject,subsequent_forgotten
4,1049,168235.5,manmade,new,correctreject,na
5,1040,170147,manmade,new,correctreject,subsequent_forgotten
6,1049,171503,manmade,new,correctreject,na
7,1040,172677.5,manmade,new,correctreject,subsequent_forgotten
8,2049,174178.5,natural,new,correctreject,na
9,2041,175444,natural,new,correctreject,subsequent_remembered
10,1049,176659,manmade,new,correctreject,na
11,1041,178207,manmade,new,correctreject,subsequent_remembered
12,2049,179584,natural,new,correctreject,na
13,1041,180779.5,manmade,new,correctreject,subsequent_remembered
14,2049,181941,natural,new,correctreject,na
15,1041,183170,manmade,new,correctreject,subsequent_remembered
16,2049,184404.5,natural,new,correctreject,na
17,1031,185713,manmade,new,falsealarm,subsequent_remembered
18,1049,187878,manmade,new,correctreject,na
19,2041,189341.5,natural,new,correctreject,subsequent_remembered
20,1049,190563,manmade,new,correctreject,na
21,2040,191988,natural,new,correctreject,subsequent_forgotten
22,1049,193574.5,manmade,new,correctreject,na
23,1040,195047.5,manmade,new,correctreject,subsequent_forgotten
24,1049,196571.5,manmade,new,correctreject,na
25,2111,198386.5,natural,old,hit,subsequent_remembered
26,2041,199788.5,natural,new,correctreject,subsequent_remembered
27,1111,201418,manmade,old,hit,subsequent_remembered
28,1049,202669,manmade,new,correctreject,na
29,1111,203772,manmade,old,hit,subsequent_remembered
30,2041,205050.5,natural,new,correctreject,subsequent_remembered
31,2049,206790.5,natural,new,correctreject,na
32,2031,208100.5,natural,new,falsealarm,subsequent_remembered
33,1121,210171,manmade,old,miss,subsequent_remembered
34,1049,211703,manmade,new,correctreject,na
35,2111,212970,natural,old,hit,subsequent_remembered
36,1040,214970.5,manmade,new,correctreject,subsequent_forgotten
37,2121,216833,natural,old,miss,subsequent_remembered
38,1049,218604.5,manmade,new,correctreject,na
39,1111,219910.5,manmade,old,hit,subsequent_remembered
40,2040,221202.5,natural,new,correctreject,subsequent_forgotten
41,2121,222844.5,natural,old,miss,subsequent_remembered
42,1049,224462.5,manmade,new,correctreject,na
43,1121,225856.5,manmade,old,miss,subsequent_remembered
44,1040,227909.5,manmade,new,correctreject,subsequent_forgotten
45,1121,229284,manmade,old,miss,subsequent_remembered
46,1049,231393,manmade,new,correctreject,na
47,2119,232808.5,natural,old,hit,na
48,2041,234262.5,natural,new,correctreject,subsequent_remembered
49,2119,235916,natural,old,hit,na
50,2111,237220.5,natural,old,hit,subsequent_remembered
51,1119,238578,manmade,old,hit,na
52,1049,239714.5,manmade,new,correctreject,na
53,1111,241422.5,manmade,old,hit,subsequent_remembered
54,2111,242920.5,natural,old,hit,subsequent_remembered
55,1111,244405.5,manmade,old,hit,subsequent_remembered
56,1041,246104.5,manmade,new,correctreject,subsequent_remembered
57,2119,247344,natural,old,hit,na
58,2111,249106.5,natural,old,hit,subsequent_remembered
59,2049,251006,natural,new,correctreject,na
60,2041,252248,natural,new,correctreject,subsequent_remembered
61,1119,253890,manmade,old,hit,na
62,2049,255216,natural,new,correctreject,na
63,2041,256456,natural,new,correctreject,subsequent_remembered
64,2119,257577.5,natural,old,hit,na
65,1119,259049,manmade,old,hit,na
66,2119,260349.5,natural,old,hit,na
67,1119,262089.5,manmade,old,hit,na
68,1049,263303.5,manmade,new,correctreject,na
69,1119,264508,manmade,old,hit,na
70,2111,265799,natural,old,hit,subsequent_remembered
71,2030,267137,natural,new,falsealarm,subsequent_forgotten
72,1049,268845.5,manmade,new,correctreject,na
73,1041,270050.5,manmade,new,correctreject,subsequent_remembered
74,1121,271154,manmade,old,miss,subsequent_remembered
75,1049,272626.5,manmade,new,correctreject,na
76,2041,273801.5,natural,new,correctreject,subsequent_remembered
77,1119,274953,manmade,old,hit,na
78,2049,276500.5,natural,new,correctreject,na
79,2041,277863.5,natural,new,correctreject,subsequent_remembered
80,1049,279278.5,manmade,new,correctreject,na
81,2041,280987.5,natural,new,correctreject,subsequent_remembered
82,1049,282609,manmade,new,correctreject,na
83,1111,283986.5,manmade,old,hit,subsequent_remembered
84,2041,285207,natural,new,correctreject,subsequent_remembered
85,2049,286321,natural,new,correctreject,na
86,2119,288173,natural,old,hit,na
87,2041,290191,natural,new,correctreject,subsequent_remembered
88,1039,292105.5,manmade,new,falsealarm,na
89,1031,293593,manmade,new,falsealarm,subsequent_remembered
90,1119,294729.5,manmade,old,hit,na
91,2049,295863,natural,new,correctreject,na
92,2111,297038.5,natural,old,hit,subsequent_remembered
93,1119,298152.5,manmade,old,hit,na
94,1111,299713.5,manmade,old,hit,subsequent_remembered
95,2119,300859,natural,old,hit,na
96,2119,302346,natural,old,hit,na
97,2041,303964.5,natural,new,correctreject,subsequent_remembered
98,2111,305487,natural,old,hit,subsequent_remembered
99,1119,306697,manmade,old,hit,na
100,2120,308347.5,natural,old,miss,subsequent_forgotten
101,2110,310856,natural,old,hit,subsequent_forgotten
102,2119,312184.5,natural,old,hit,na
103,1119,313824.5,manmade,old,hit,na
104,1121,315190,manmade,old,miss,subsequent_remembered
105,1049,316430,manmade,new,correctreject,na
106,2040,318072.5,natural,new,correctreject,subsequent_forgotten
107,1049,319281,manmade,new,correctreject,na
108,2111,321190.5,natural,old,hit,subsequent_remembered
109,2121,322383,natural,old,miss,subsequent_remembered
110,1040,323516,manmade,new,correctreject,subsequent_forgotten
111,2039,324684,natural,new,falsealarm,na
112,2041,326327,natural,new,correctreject,subsequent_remembered
113,2111,328028.5,natural,old,hit,subsequent_remembered
114,2119,329602,natural,old,hit,na
115,1049,331202,manmade,new,correctreject,na
116,1041,333215,manmade,new,correctreject,subsequent_remembered
117,2111,334535,natural,old,hit,subsequent_remembered
118,2119,336207,natural,old,hit,na
119,2111,337442.5,natural,old,hit,subsequent_remembered
120,1119,339320.5,manmade,old,hit,na
121,1049,340380,manmade,new,correctreject,na
122,2041,342446.5,natural,new,correctreject,subsequent_remembered
123,1049,343891.5,manmade,new,correctreject,na
124,1041,345098.5,manmade,new,correctreject,subsequent_remembered
