trial,trigger,latency,scene_category,old,behavior,subsequent_memory
1,1040,170407,manmade,new,correctreject,subsequent_forgotten
2,2049,172244.5,natural,new,correctreject,na
3,2040,173399.5,natural,new,correctreject,subsequent_forgotten
4,1049,174917.5,manmade,new,correctreject,na
5,1041,176618,manmade,new,correctreject,subsequent_remembered
6,1049,177883,manmade,new,correctreject,na
7,1040,178976.5,manmade,new,correctreject,subsequent_forgotten
8,2049,180317.5,natural,new,correctreject,na
9,2041,181476,natural,new,correctreject,subsequent_remembered
10,1049,182521,manmade,new,correctreject,na
11,1041,183999.5,manmade,new,correctreject,subsequent_remembered
12,2049,185246.5,natural,new,correctreject,na
13,1041,186325.5,manmade,new,correctreject,subsequent_remembered
14,2049,187707.5,natural,new,correctreject,na
15,1041,188772.5,manmade,new,correctreject,subsequent_remembered
16,2049,189782.5,natural,new,correctreject,na
17,1031,191106,manmade,new,falsealarm,subsequent_remembered
18,1049,193121.5,manmade,new,correctreject,na
19,2040,194525,natural,new,correctreject,subsequent_forgotten
20,1049,195735.5,manmade,new,correctreject,na
21,2041,197022.5,natural,new,correctreject,subsequent_remembered
22,1049,198553,manmade,new,correctreject,na
23,1041,200000.5,manmade,new,correctreject,subsequent_remembered
24,1049,201437.5,manmade,new,correctreject,na
25,2111,203098.5,natural,old,hit,subsequent_remembered
26,2041,204464.5,natural,new,correctreject,subsequent_remembered
27,1111,206068.5,manmade,old,hit,subsequent_remembered
28,1049,207370.5,manmade,new,correctreject,na
29,1111,208536,manmade,old,hit,subsequent_remembered
30,2041,210167,natural,new,correctreject,subsequent_remembered
31,2049,211948,natural,new,correctreject,na
32,2041,213709,natural,new,correctreject,subsequent_remembered
33,1111,215932.5,manmade,old,hit,subsequent_remembered
34,1049,217664.5,manmade,new,correctreject,na
35,2121,218947,natural,old,miss,subsequent_remembered
36,1040,221009,manmade,new,correctreject,subsequent_forgotten
37,2111,223132,natural,old,hit,subsequent_remembered
38,1039,225415.5,manmade,new,falsealarm,na
39,1121,226721.5,manmade,old,miss,subsequent_remembered
40,2030,227967,natural,new,falsealarm,subsequent_forgotten
41,2121,229794,natural,old,miss,subsequent_remembered
42,1049,231919,manmade,new,correctreject,na
43,1111,233790,manmade,old,hit,subsequent_remembered
44,1041,236087,manmade,new,correctreject,subsequent_remembered
45,1121,237560.5,manmade,old,miss,subsequent_remembered
46,1049,240518.5,manmade,new,correctreject,na
47,2119,242133,natural,old,hit,na
48,2041,243715,natural,new,correctreject,subsequent_remembered
49,2119,245753.5,natural,old,hit,na
50,2111,247507.5,natural,old,hit,subsequent_remembered
51,1119,249073.5,manmade,old,hit,na
52,1049,250253.5,manmade,new,correctreject,na
53,1111,252068.5,manmade,old,hit,subsequent_remembered
54,2111,253771,natural,old,hit,subsequent_remembered
55,1111,255420.5,manmade,old,hit,subsequent_remembered
56,1041,257155.5,manmade,new,correctreject,subsequent_remembered
57,2119,259055,natural,old,hit,na
58,2111,260981,natural,old,hit,subsequent_remembered
59,2049,263014.5,natural,new,correctreject,na
60,2041,264512.5,natural,new,correctreject,subsequent_remembered
61,1119,266620.5,manmade,old,hit,na
62,2049,268013,natural,new,correctreject,na
63,2041,269621.5,natural,new,correctreject,subsequent_remembered
64,2119,271188,natural,old,hit,na
65,1119,272731.5,manmade,old,hit,na
66,2119,274297,natural,old,hit,na
67,1119,276089.5,manmade,old,hit,na
68,1049,277625.5,manmade,new,correctreject,na
69,1119,278887,manmade,old,hit,na
70,2111,280331,natural,old,hit,subsequent_remembered
71,2041,281858.5,natural,new,correctreject,subsequent_remembered
72,1049,283572.5,manmade,new,correctreject,na
73,1041,284966.5,manmade,new,correctreject,subsequent_remembered
74,1121,286357.5,manmade,old,miss,subsequent_remembered
75,1049,288526,manmade,new,correctreject,na
76,2041,289843.5,natural,new,correctreject,subsequent_remembered
77,1119,291093,manmade,old,hit,na
78,2049,292748.5,natural,new,correctreject,na
79,2040,294162.5,natural,new,correctreject,subsequent_forgotten
80,1049,296146,manmade,new,correctreject,na
81,2041,297966.5,natural,new,correctreject,subsequent_remembered
82,1049,299681,manmade,new,correctreject,na
83,1111,301482.5,manmade,old,hit,subsequent_remembered
84,2041,302913.5,natural,new,correctreject,subsequent_remembered
85,2049,304094.5,natural,new,correctreject,na
86,2119,306218.5,natural,old,hit,na
